V1,V2,V3,V4,quantiles
7032.06080460625,7387.623908915249,8413.262580852499,8741.46003407,0.025
7260.024793275,7610.835371724999,8588.400776875,8957.38715159375,0.25
7389.924580974999,7727.8249464499995,8714.85133045,9077.666261825001,0.5
7522.4434706249995,7843.411009637501,8814.3508402,9126.381919206251,0.75
7755.99278501,8055.457715186251,8961.029415305002,9212.699753452875,0.975
