V1,V2,V3,quantiles
7448.172383024751,7644.4990983143625,8678.290776212376,0.025
7528.412197163366,7712.596639777232,8759.296466237622,0.25
7562.673758792077,7760.109448316837,8818.5792365346515,0.5
7593.222148638613,7812.5893732178265,8868.677728440594,0.75
7648.31560249752,7901.622506995055,8959.711013888616,0.975
